"totalHistoryAmount","TECNOLOGIA-occurances","TECNOLOGIA-percentage","ESPORTE-occurances","ESPORTE-percentage","FITNESS-occurances","FITNESS-percentage","YOUTUBE-occurances","YOUTUBE-percentage","POP/ARTE-occurances","POP/ARTE-percentage","FACEBOOK-occurances","FACEBOOK-percentage","INSTAGRAM-occurances","INSTAGRAM-percentage","NOTÍCIAS-occurances","NOTÍCIAS-percentage","SÉRIES E FILMES-occurances","SÉRIES E FILMES-percentage","JOGOS-occurances","JOGOS-percentage","POLÍTICA-occurances","POLÍTICA-percentage","CARROS-occurances","CARROS-percentage","CIÊNCIA-occurances","CIÊNCIA-percentage","MODA-occurances","MODA-percentage","TV E CELEBRIDADES-occurances","TV E CELEBRIDADES-percentage","ESOTERISMO-occurances","ESOTERISMO-percentage","ECONOMIA-occurances","ECONOMIA-percentage","EDUCAÇÃO-occurances","EDUCAÇÃO-percentage","LINKEDIN-occurances","LINKEDIN-percentage","NATUREZA-occurances","NATUREZA-percentage","ALIMENTAÇÃO E SAÚDE-occurances","ALIMENTAÇÃO E SAÚDE-percentage","DECORAÇÃO-occurances","DECORAÇÃO-percentage","HUMOR-occurances","HUMOR-percentage","INTERNACIONAL-occurances","INTERNACIONAL-percentage","SEXO-occurances","SEXO-percentage","TWITTER-occurances","TWITTER-percentage","VIAGENS-occurances","VIAGENS-percentage"
6584,1829,27.779465370595382,126,1.913730255164034,8,0.12150668286755771,405,6.15127582017011,131,1.9896719319562577,179,2.718712029161604,0,0,435,6.606925880923451,252,3.827460510328068,40,0.6075334143377886,1,0.015188335358444714,58,0.8809234507897934,11,0.16707168894289187,66,1.0024301336573511,77,1.169501822600243,8,0.12150668286755771,8,0.12150668286755771,24,0.3645200486026732,10,0.15188335358444716,5,0.07594167679222358,58,0.8809234507897934,387,5.877885783718105,10,0.15188335358444716,19,0.2885783718104496,28,0.425273390036452,3,0.04556500607533415,37,0.5619684082624544
4171,2044,49.0050347638456,387,9.278350515463918,0,0,88,2.1098058019659556,2,0.04795013186286262,314,7.528170702469432,98,2.3495564612802684,27,0.6473267801486454,15,0.3596259889714697,0,0,1,0.02397506593143131,51,1.222728362502997,10,0.2397506593143131,9,0.2157755933828818,1,0.02397506593143131,5,0.11987532965715655,0,0,6,0.14385039558858786,0,0,0,0,0,0,3,0.07192519779429393,0,0,0,0,535,12.82666027331575,0,0,4,0.09590026372572524
2667,1256,47.09411323584552,119,4.4619422572178475,56,2.099737532808399,254,9.523809523809524,31,1.1623547056617922,140,5.2493438320209975,33,1.2373453318335208,17,0.6374203224596925,14,0.5249343832020997,18,0.6749156355455568,15,0.562429696287964,6,0.2249718785151856,1,0.03749531308586427,1,0.03749531308586427,18,0.6749156355455568,2,0.07499062617172854,34,1.274840644919385,12,0.4499437570303712,1,0.03749531308586427,1,0.03749531308586427,0,0,1,0.03749531308586427,6,0.2249718785151856,0,0,0,0,0,0,12,0.4499437570303712
160,54,33.75,6,3.75,7,4.375,14,8.75,6,3.75,0,0,0,0,3,1.875,0,0,3,1.875,0,0,0,0,0,0,0,0,1,0.625,1,0.625,0,0,14,8.75,0,0,0,0,0,0,0,0,1,0.625,0,0,1,0.625,1,0.625,0,0
3908,1930,49.38587512794268,396,10.133060388945752,0,0,83,2.1238485158648923,2,0.0511770726714432,387,9.902763561924258,98,2.5076765609007166,27,0.6908904810644831,5,0.12794268167860798,0,0,1,0.0255885363357216,49,1.2538382804503583,10,0.25588536335721596,9,0.23029682702149437,1,0.0255885363357216,5,0.12794268167860798,0,0,6,0.1535312180143296,0,0,0,0,0,0,3,0.0767656090071648,0,0,0,0,322,8.239508700102354,0,0,4,0.1023541453428864
6589,1829,27.7583851874336,126,1.9122780391561693,8,0.12141447867658219,405,6.146607983001973,133,2.0185157079981786,180,2.7318257702230992,0,0,437,6.632265897708302,252,3.8245560783123387,40,0.6070723933829109,1,0.015176809834572773,58,0.8802549704052208,11,0.1669449081803005,66,1.001669449081803,75,1.1382607375929579,8,0.12141447867658219,8,0.12141447867658219,24,0.36424343602974657,10,0.15176809834572771,5,0.07588404917286386,58,0.8802549704052208,387,5.873425405979663,10,0.15176809834572771,19,0.28835938685688267,28,0.42495067536803766,3,0.04553042950371832,37,0.5615419638791926
6593,1832,27.787046867890187,126,1.9111178522675565,8,0.12134081601698772,405,6.142878810860003,133,2.0172910662824206,180,2.7301683603822235,0,0,437,6.628242074927954,252,3.822235704535113,40,0.6067040800849386,1,0.015167602002123465,58,0.879720916123161,11,0.16684362202335812,66,1.0010617321401487,75,1.1375701501592599,8,0.12134081601698772,8,0.12134081601698772,24,0.3640224480509631,10,0.15167602002123465,5,0.07583801001061732,58,0.879720916123161,387,5.869861974821781,10,0.15167602002123465,19,0.2881844380403458,28,0.424692856059457,3,0.04550280600637039,37,0.5612012740785681
6596,1832,27.774408732565192,128,1.9405700424499697,8,0.1212856276531231,405,6.140084899939358,133,2.0163735597331716,180,2.72892662219527,0,0,437,6.62522741055185,252,3.820497271073378,40,0.6064281382656155,1,0.015160703456640388,58,0.8793208004851425,11,0.16676773802304426,66,1.0006064281382656,75,1.137052759248029,8,0.1212856276531231,8,0.1212856276531231,24,0.3638568829593693,10,0.15160703456640387,5,0.07580351728320193,58,0.8793208004851425,387,5.86719223771983,10,0.15160703456640387,19,0.28805336567616735,28,0.42449969678593086,3,0.04548211036992116,37,0.5609460278956944
6599,1832,27.76178208819518,128,1.9396878314896195,8,0.12123048946810122,407,6.16760115168965,133,2.0154568874071828,180,2.7276860130322778,0,0,437,6.62221548719503,252,3.818760418245189,40,0.6061524473405061,1,0.015153811183512653,58,0.8789210486437339,11,0.1666919230186392,66,1.000151538111835,75,1.136535838763449,8,0.12123048946810122,8,0.12123048946810122,24,0.36369146840430366,10,0.15153811183512653,5,0.07576905591756326,58,0.8789210486437339,387,5.864524928019397,10,0.15153811183512653,19,0.28792241248674044,28,0.4243067131383543,3,0.04546143355053796,37,0.5606910137899682
6606,1832,27.732364517105662,128,1.937632455343627,8,0.12110202845897669,412,6.2367544656373,133,2.0133212231304873,181,2.7399333938843475,0,0,437,6.615198304571601,252,3.8147138964577656,40,0.6055101422948834,1,0.015137753557372086,58,0.877989706327581,11,0.16651528913109295,66,0.9990917347865577,75,1.1353315168029066,8,0.12110202845897669,8,0.12110202845897669,24,0.36330608537693004,10,0.15137753557372086,5,0.07568876778686043,58,0.877989706327581,387,5.858310626702997,10,0.15137753557372086,19,0.28761731759006964,28,0.42385709960641843,3,0.045413260672116255,37,0.5600968816227672
3989,1955,49.009776886437706,398,9.97743795437453,0,0,83,2.080721985460015,2,0.05013787916771121,436,10.930057658561044,98,2.456756079217849,27,0.6768613687641013,5,0.12534469791927802,0,0,1,0.025068939583855605,49,1.2283780396089246,10,0.25068939583855604,9,0.22562045625470042,1,0.025068939583855605,5,0.12534469791927802,0,0,6,0.1504136375031336,0,0,0,0,0,0,3,0.0752068187515668,0,0,0,0,325,8.147405364753071,0,0,4,0.10027575833542242
2753,1307,47.47548129313476,119,4.322557210316019,56,2.0341445695604796,254,9.226298583363603,31,1.1260443152924082,140,5.085361423901198,33,1.198692335633854,17,0.6175081729022884,14,0.5085361423901199,18,0.6538321830730113,15,0.5448601525608427,6,0.21794406102433708,1,0.03632401017072285,25,0.9081002542680712,18,0.6538321830730113,2,0.0726480203414457,34,1.2350163458045769,12,0.43588812204867416,1,0.03632401017072285,1,0.03632401017072285,0,0,1,0.03632401017072285,6,0.21794406102433708,9,0.32691609153650564,0,0,0,0,12,0.43588812204867416
183,64,34.97267759562842,7,3.8251366120218577,7,3.8251366120218577,14,7.6502732240437155,6,3.278688524590164,0,0,0,0,3,1.639344262295082,0,0,3,1.639344262295082,0,0,0,0,0,0,0,0,1,0.546448087431694,1,0.546448087431694,0,0,14,7.6502732240437155,0,0,0,0,0,0,0,0,1,0.546448087431694,0,0,1,0.546448087431694,1,0.546448087431694,0,0
685,312,45.54744525547445,24,3.5036496350364965,0,0,1,0.145985401459854,10,1.4598540145985401,23,3.3576642335766422,68,9.927007299270073,2,0.291970802919708,1,0.145985401459854,0,0,0,0,3,0.43795620437956206,0,0,0,0,2,0.291970802919708,1,0.145985401459854,0,0,1,0.145985401459854,0,0,1,0.145985401459854,0,0,14,2.0437956204379564,0,0,0,0,26,3.795620437956204,0,0,0,0
6638,1832,27.598674299487797,130,1.9584212112081953,8,0.12051822838204278,412,6.206688761675204,133,2.0036155468514614,198,2.982826152455559,0,0,437,6.583308225369087,252,3.7963241940343475,40,0.6025911419102139,1,0.015064778547755347,58,0.8737571557698102,12,0.1807773425730642,66,0.994275384151853,75,1.129858391081651,8,0.12051822838204278,8,0.12051822838204278,24,0.3615546851461284,10,0.15064778547755348,5,0.07532389273877674,58,0.8737571557698102,387,5.83006929798132,10,0.15064778547755348,19,0.2862307924073516,28,0.42181379933714974,3,0.04519433564326605,37,0.5573968062669479
6614,1815,27.44179014212277,131,1.9806471121862717,8,0.12095554883580284,412,6.229210765043846,132,1.995766555790747,210,3.1750831569398246,0,0,436,6.592077411551255,246,3.7193831267009374,40,0.6047777441790142,1,0.015119443604475355,58,0.8769277290595706,12,0.18143332325370426,66,0.9978832778953735,72,1.0885999395222257,8,0.12095554883580284,8,0.12095554883580284,24,0.3628666465074085,10,0.15119443604475355,5,0.07559721802237677,58,0.8769277290595706,386,5.836105231327487,10,0.15119443604475355,19,0.28726942848503173,28,0.42334442092530994,3,0.045358330813426065,37,0.5594194133655881
4086,1997,48.87420460107685,408,9.985315712187958,0,0,83,2.0313264806656877,2,0.048947626040137054,438,10.719530102790015,98,2.3984336759667158,27,0.6607929515418502,5,0.12236906510034264,0,0,1,0.024473813020068527,52,1.2726382770435634,10,0.24473813020068527,9,0.22026431718061673,1,0.024473813020068527,5,0.12236906510034264,0,0,6,0.14684287812041116,0,0,0,0,0,0,3,0.07342143906020558,0,0,0,0,357,8.737151248164464,0,0,4,0.09789525208027411
2905,1324,45.57659208261618,137,4.716006884681583,56,1.927710843373494,254,8.74354561101549,32,1.1015490533562822,140,4.819277108433735,33,1.1359724612736661,17,0.5851979345955249,14,0.4819277108433735,18,0.6196213425129088,15,0.5163511187607573,7,0.24096385542168675,1,0.03442340791738382,25,0.8605851979345955,18,0.6196213425129088,2,0.06884681583476764,34,1.1703958691910499,13,0.4475043029259897,1,0.03442340791738382,1,0.03442340791738382,0,0,1,0.03442340791738382,6,0.20654044750430292,9,0.3098106712564544,0,0,0,0,12,0.41308089500860584
6619,1815,27.421060583169663,131,1.979150929143375,8,0.12086417887898473,412,6.224505212267714,132,1.9942589515032483,212,3.202900740293096,0,0,436,6.587097748904668,246,3.716573500528781,40,0.6043208943949238,1,0.015108022359873092,58,0.8762652968726393,12,0.18129626831847712,66,0.9971294757516241,72,1.0877776099108627,8,0.12086417887898473,8,0.12086417887898473,24,0.36259253663695423,10,0.15108022359873094,5,0.07554011179936547,58,0.8762652968726393,386,5.831696630911014,10,0.15108022359873094,19,0.28705242483758875,28,0.4230246260764466,3,0.04532406707961928,37,0.5589968273153044
6622,1816,27.423739051646027,131,1.9782543038356992,8,0.12080942313500453,412,6.221685291452733,132,1.9933554817275747,212,3.2014497130776203,0,0,436,6.584113560857747,246,3.7148897614013894,40,0.6040471156750227,1,0.015101177891875567,58,0.8758683177287828,12,0.1812141347025068,66,0.9966777408637874,72,1.0872848082150408,8,0.12080942313500453,8,0.12080942313500453,24,0.3624282694050136,10,0.15101177891875567,5,0.07550588945937783,58,0.8758683177287828,386,5.829054666263969,10,0.15101177891875567,19,0.28692237994563574,28,0.42283298097251587,3,0.0453035336756267,37,0.558743581999396
6625,1816,27.411320754716982,131,1.9773584905660377,8,0.12075471698113208,412,6.218867924528302,132,1.9924528301886792,212,3.2,0,0,436,6.581132075471698,246,3.7132075471698114,40,0.6037735849056604,1,0.01509433962264151,58,0.8754716981132076,12,0.1811320754716981,66,0.9962264150943396,72,1.0867924528301887,8,0.12075471698113208,8,0.12075471698113208,24,0.3622641509433962,10,0.1509433962264151,5,0.07547169811320754,58,0.8754716981132076,386,5.826415094339622,12,0.1811320754716981,19,0.28679245283018867,28,0.4226415094339623,3,0.045283018867924525,37,0.5584905660377358
6629,1816,27.394780509880828,133,2.0063357972544877,8,0.12068185246643535,412,6.215115402021421,132,1.9912505656961834,212,3.198069090360537,0,0,436,6.577160959420727,246,3.7109669633428872,40,0.6034092623321768,1,0.01508523155830442,58,0.8749434303816563,12,0.18102277869965305,66,0.9956252828480917,72,1.0861366721979182,8,0.12068185246643535,8,0.12068185246643535,24,0.3620455573993061,10,0.1508523155830442,5,0.0754261577915221,58,0.8749434303816563,386,5.822899381505506,12,0.18102277869965305,19,0.286619399607784,28,0.42238648363252373,3,0.04525569467491326,37,0.5581535676572635
6683,1853,27.72706868172976,134,2.0050875355379323,8,0.11970671853957804,412,6.164896004788269,132,1.9751608559030376,216,3.2320814005686067,0,0,435,6.509052820589556,247,3.695944934909472,40,0.5985335926978902,1,0.014963339817447255,58,0.8678737094119408,12,0.17956007780936706,66,0.9875804279515188,64,0.9576537483166243,8,0.11970671853957804,8,0.11970671853957804,24,0.3591201556187341,10,0.14963339817447255,5,0.07481669908723627,58,0.8678737094119408,386,5.775849169534641,12,0.17956007780936706,19,0.28430345653149786,28,0.41897351488852314,3,0.044890019452341764,37,0.5536435732455484
4256,2070,48.63721804511278,468,10.996240601503759,0,0,83,1.9501879699248121,2,0.046992481203007516,447,10.50281954887218,98,2.3026315789473686,27,0.6343984962406015,5,0.1174812030075188,0,0,1,0.023496240601503758,59,1.3862781954887218,10,0.2349624060150376,10,0.2349624060150376,1,0.023496240601503758,5,0.1174812030075188,0,0,6,0.14097744360902256,0,0,0,0,0,0,3,0.07048872180451128,0,0,0,0,364,8.552631578947368,0,0,4,0.09398496240601503
2968,1378,46.42857142857143,138,4.649595687331536,56,1.8867924528301887,254,8.557951482479785,36,1.2129380053908356,140,4.716981132075472,33,1.1118598382749325,17,0.5727762803234502,17,0.5727762803234502,18,0.6064690026954178,15,0.5053908355795148,7,0.2358490566037736,1,0.03369272237196765,25,0.8423180592991913,18,0.6064690026954178,2,0.0673854447439353,34,1.1455525606469004,13,0.4380053908355795,1,0.03369272237196765,1,0.03369272237196765,0,0,1,0.03369272237196765,6,0.20215633423180593,9,0.3032345013477089,0,0,0,0,12,0.40431266846361186
732,335,45.76502732240437,25,3.4153005464480874,0,0,1,0.1366120218579235,10,1.366120218579235,23,3.1420765027322406,80,10.92896174863388,3,0.4098360655737705,1,0.1366120218579235,0,0,0,0,3,0.4098360655737705,0,0,1,0.1366120218579235,2,0.273224043715847,1,0.1366120218579235,0,0,1,0.1366120218579235,0,0,1,0.1366120218579235,0,0,14,1.9125683060109289,0,0,0,0,24,3.278688524590164,0,0,0,0
737,335,45.45454545454545,25,3.3921302578018997,0,0,5,0.6784260515603799,10,1.3568521031207599,23,3.1207598371777476,80,10.854816824966079,3,0.40705563093622793,1,0.13568521031207598,0,0,0,0,3,0.40705563093622793,0,0,1,0.13568521031207598,2,0.27137042062415195,1,0.13568521031207598,0,0,1,0.13568521031207598,0,0,1,0.13568521031207598,0,0,14,1.8995929443690638,0,0,0,0,24,3.2564450474898234,0,0,0,0
6600,1819,27.560606060606062,134,2.0303030303030303,8,0.12121212121212122,412,6.242424242424242,127,1.9242424242424243,216,3.272727272727273,0,0,435,6.590909090909091,245,3.712121212121212,36,0.5454545454545454,1,0.015151515151515152,56,0.8484848484848485,12,0.18181818181818182,66,1,60,0.9090909090909091,8,0.12121212121212122,8,0.12121212121212122,24,0.36363636363636365,10,0.15151515151515152,5,0.07575757575757576,57,0.8636363636363636,381,5.7727272727272725,12,0.18181818181818182,19,0.2878787878787879,28,0.42424242424242425,3,0.045454545454545456,36,0.5454545454545454
751,341,45.40612516644474,25,3.3288948069241013,0,0,5,0.6657789613848203,10,1.3315579227696406,23,3.062583222370173,86,11.451398135818907,3,0.3994673768308921,1,0.13315579227696406,0,0,0,0,3,0.3994673768308921,0,0,1,0.13315579227696406,2,0.2663115845539281,1,0.13315579227696406,0,0,1,0.13315579227696406,0,0,1,0.13315579227696406,0,0,14,1.8641810918774966,0,0,0,0,24,3.195739014647137,0,0,0,0
6610,1820,27.534039334341905,134,2.027231467473525,8,0.12102874432677761,412,6.2329803328290465,127,1.9213313161875945,216,3.2677760968229954,0,0,435,6.580937972768533,245,3.706505295007564,36,0.5446293494704992,1,0.015128593040847202,56,0.8472012102874432,12,0.1815431164901664,66,0.9984871406959153,60,0.9077155824508321,8,0.12102874432677761,8,0.12102874432677761,24,0.3630862329803328,10,0.15128593040847202,5,0.07564296520423601,57,0.8623298033282905,381,5.763993948562784,12,0.1815431164901664,19,0.2874432677760968,28,0.4236006051437216,3,0.0453857791225416,36,0.5446293494704992
6614,1820,27.517387360145147,134,2.0260054429996974,8,0.12095554883580284,412,6.229210765043846,127,1.9201693377683702,216,3.2657998185666766,0,0,435,6.57695796794678,245,3.704263683096462,36,0.5442999697611128,1,0.015119443604475355,56,0.8466888418506199,12,0.18143332325370426,66,0.9978832778953735,60,0.9071666162685214,8,0.12095554883580284,8,0.12095554883580284,24,0.3628666465074085,10,0.15119443604475355,5,0.07559721802237677,57,0.8618082854550952,381,5.7605080133051105,12,0.18143332325370426,19,0.28726942848503173,28,0.42334442092530994,3,0.045358330813426065,36,0.5442999697611128
6643,1845,27.773596266746953,134,2.01716092127051,8,0.12042751768779165,412,6.202017160921271,127,1.9117868432936926,216,3.251542977570375,0,0,435,6.548246274273671,245,3.6880927291886194,36,0.5419238295950625,1,0.015053439710973957,56,0.8429926238145417,12,0.1806412765316875,66,0.9935270209242812,60,0.9032063826584374,8,0.12042751768779165,8,0.12042751768779165,24,0.361282553063375,10,0.15053439710973957,5,0.07526719855486978,57,0.8580460635255156,381,5.735360529881078,12,0.1806412765316875,19,0.2860153545085052,28,0.4214963119072708,3,0.04516031913292187,36,0.5419238295950625
6647,1845,27.756882804272603,134,2.0159470437791485,8,0.12035504738979991,412,6.198284940574696,127,1.9106363773130737,216,3.2495862795245976,0,0,435,6.54430570182037,247,3.7159620881600723,36,0.5415977132540996,1,0.015044380923724988,56,0.8424853317285994,12,0.18053257108469986,66,0.9929291409658493,60,0.9026628554234993,8,0.12035504738979991,8,0.12035504738979991,24,0.3610651421693997,10,0.1504438092372499,5,0.07522190461862495,57,0.8575297126523244,381,5.73190913193922,12,0.18053257108469986,19,0.2858432375507748,28,0.4212426658642997,3,0.045133142771174965,36,0.5415977132540996
188,64,34.04255319148936,7,3.723404255319149,7,3.723404255319149,14,7.446808510638298,6,3.1914893617021276,0,0,0,0,3,1.5957446808510638,0,0,3,1.5957446808510638,0,0,0,0,0,0,0,0,1,0.5319148936170213,1,0.5319148936170213,0,0,16,8.51063829787234,0,0,0,0,0,0,1,0.5319148936170213,1,0.5319148936170213,0,0,1,0.5319148936170213,1,0.5319148936170213,0,0
198,72,36.36363636363637,8,4.040404040404041,7,3.5353535353535355,14,7.070707070707071,6,3.0303030303030303,0,0,0,0,3,1.5151515151515151,0,0,3,1.5151515151515151,0,0,0,0,0,0,0,0,1,0.5050505050505051,1,0.5050505050505051,0,0,16,8.080808080808081,0,0,0,0,0,0,1,0.5050505050505051,1,0.5050505050505051,0,0,1,0.5050505050505051,1,0.5050505050505051,0,0
2971,1379,46.415348367553015,139,4.678559407606866,56,1.8848872433524066,254,8.549309996634129,36,1.2117132278694043,140,4.712218108381016,33,1.1107371255469538,17,0.572197913160552,17,0.572197913160552,18,0.6058566139347021,15,0.5048805116122518,7,0.23561090541905083,1,0.03365870077415012,25,0.841467519353753,18,0.6058566139347021,2,0.06731740154830024,34,1.144395826321104,13,0.43756311006395154,1,0.03365870077415012,1,0.03365870077415012,0,0,1,0.03365870077415012,6,0.2019522046449007,9,0.30292830696735107,0,0,0,0,12,0.4039044092898014
2853,976,34.20960392569226,29,1.0164738871363477,26,0.9113214160532772,28,0.9814230634419909,9,0.31545741324921134,55,1.9277953031896249,25,0.8762705923589205,21,0.7360672975814931,1,0.03505082369435682,14,0.49071153172099546,5,0.1752541184717841,35,1.2267788293024886,21,0.7360672975814931,7,0.24535576586049773,26,0.9113214160532772,7,0.24535576586049773,14,0.49071153172099546,84,2.9442691903259726,150,5.257623554153523,0,0,4,0.14020329477742727,21,0.7360672975814931,0,0,0,0,16,0.5608131791097091,22,0.77111812127585,56,1.9628461268839819
6653,1844,27.716819479933864,131,1.9690365248759958,8,0.12024650533593867,414,6.2227566511348265,125,1.8788516458740419,230,3.4570870284082367,0,0,435,6.538403727641666,247,3.7126108522471064,36,0.541109274011724,1,0.015030813166992334,56,0.8417255373515707,12,0.180369758003908,66,0.992033669021494,60,0.9018487900195401,8,0.12024650533593867,8,0.12024650533593867,24,0.360739516007816,10,0.15030813166992335,5,0.07515406583496168,57,0.856756350518563,381,5.72673981662408,12,0.180369758003908,19,0.28558545017285436,28,0.42086276867578537,3,0.045092439500977,36,0.541109274011724
6527,1822,27.91481538225831,131,2.0070476482304276,8,0.12256779531178183,403,6.17435268883101,116,1.7772330320208365,216,3.3093304734181093,0,0,433,6.633981921250191,241,3.6923548337674275,36,0.5515550789030182,1,0.015320974413972729,56,0.8579745671824728,12,0.18385169296767273,66,1.0111843113222,60,0.9192584648383637,8,0.12256779531178183,8,0.12256779531178183,24,0.36770338593534546,10,0.1532097441397273,5,0.07660487206986365,57,0.8732955415964455,371,5.684081507583882,11,0.16853071855370003,19,0.29109851386548186,26,0.3983453347632909,3,0.04596292324191818,36,0.5515550789030182
6531,1825,27.943653345582607,131,2.005818404532231,8,0.12249272699433471,403,6.170571122339611,116,1.7761445414178534,216,3.307303628847037,3,0.045934772622875514,433,6.629918848568367,241,3.6900934007043333,36,0.5512172714745062,1,0.015311590874291839,55,0.8421374980860511,12,0.18373909049150206,66,1.0105649977032614,60,0.9186954524575104,8,0.12249272699433471,8,0.12249272699433471,24,0.3674781809830041,10,0.1531159087429184,5,0.0765579543714592,57,0.8727606798346348,367,5.619353850865105,11,0.16842749961721024,19,0.29092022661154493,26,0.3981013627315878,3,0.045934772622875514,36,0.5512172714745062
6543,1822,27.846553568699374,131,2.002139691273116,8,0.12226807274950328,403,6.159254164756228,116,1.7728870548677977,216,3.3012379642365888,3,0.04585052728106373,433,6.617759437566865,241,3.6833256915787866,36,0.5502063273727648,1,0.01528350909368791,55,0.8405930001528351,12,0.18340210912425492,66,1.008711600183402,63,0.9628610729023384,7,0.10698456365581538,8,0.12226807274950328,24,0.36680421824850984,10,0.1528350909368791,5,0.07641754546843955,57,0.871160018340211,366,5.593764328289775,11,0.16811860003056703,19,0.2903866727800703,26,0.3973712364358857,3,0.04585052728106373,36,0.5502063273727648
6539,1822,27.863587704541978,131,2.0033644288117447,8,0.12234286588163328,403,6.163021868787276,116,1.7739715552836826,216,3.3032573788040986,3,0.045878574705612477,433,6.621807615843401,241,3.6855788346842027,36,0.5505428964673498,1,0.01529285823520416,56,0.856400061171433,12,0.1835142988224499,66,1.0093286435234745,63,0.9634500688178621,7,0.10705000764642912,8,0.12234286588163328,24,0.3670285976448998,10,0.1529285823520416,5,0.0764642911760208,57,0.8716929194066371,366,5.597186114084723,11,0.16822144058724575,19,0.29056430646887904,26,0.3976143141153082,3,0.045878574705612477,36,0.5505428964673498
6530,1819,27.85604900459418,132,2.021439509954058,8,0.1225114854517611,386,5.911179173047473,117,1.7917304747320062,212,3.246554364471669,3,0.045941807044410414,433,6.63093415007657,244,3.7366003062787136,36,0.5513016845329249,1,0.015313935681470138,56,0.8575803981623277,12,0.18376722817764166,66,1.010719754977029,62,0.9494640122511485,7,0.10719754977029096,8,0.1225114854517611,24,0.3675344563552833,10,0.15313935681470137,5,0.07656967840735068,57,0.8728943338437979,366,5.6049004594180705,11,0.16845329249617153,19,0.29096477794793263,29,0.444104134762634,3,0.045941807044410414,36,0.5513016845329249
2981,1379,46.25964441462597,139,4.662864810466287,56,1.8785642401878564,260,8.72190540087219,36,1.2076484401207648,140,4.696410600469641,33,1.1070110701107012,17,0.5702784300570278,17,0.5702784300570278,18,0.6038242200603824,15,0.5031868500503187,7,0.23482053002348205,1,0.03354579000335458,25,0.8386447500838645,18,0.6038242200603824,2,0.06709158000670916,34,1.1405568601140557,13,0.43609527004360954,1,0.03354579000335458,1,0.03354579000335458,0,0,1,0.03354579000335458,6,0.20127474002012746,9,0.3019121100301912,0,0,0,0,12,0.4025494800402549
4745,2314,48.76712328767123,580,12.223393045310853,0,0,84,1.7702845100105373,2,0.04214963119072708,504,10.621707060063224,98,2.065331928345627,31,0.6533192834562698,5,0.1053740779768177,0,0,1,0.02107481559536354,61,1.285563751317176,10,0.2107481559536354,10,0.2107481559536354,1,0.02107481559536354,5,0.1053740779768177,0,0,6,0.12644889357218125,0,0,0,0,0,0,10,0.2107481559536354,0,0,0,0,403,8.493150684931507,0,0,4,0.08429926238145416
199,72,36.18090452261306,8,4.0201005025125625,7,3.5175879396984926,14,7.035175879396985,6,3.0150753768844223,0,0,0,0,3,1.5075376884422111,0,0,3,1.5075376884422111,0,0,0,0,0,0,0,0,1,0.5025125628140703,1,0.5025125628140703,0,0,16,8.040201005025125,0,0,0,0,0,0,1,0.5025125628140703,1,0.5025125628140703,0,0,1,0.5025125628140703,1,0.5025125628140703,0,0
6527,1819,27.868852459016395,132,2.0223686226444,8,0.12256779531178183,381,5.8372912517236095,117,1.7925540064348093,212,3.2480465757622183,3,0.04596292324191818,433,6.633981921250191,245,3.7536387314233184,36,0.5515550789030182,1,0.015320974413972729,56,0.8579745671824728,12,0.18385169296767273,66,1.0111843113222,62,0.9499004136663092,7,0.1072468208978091,8,0.12256779531178183,24,0.36770338593534546,10,0.1532097441397273,5,0.07660487206986365,57,0.8732955415964455,366,5.607476635514018,11,0.16853071855370003,19,0.29109851386548186,29,0.4443082580052091,3,0.04596292324191818,36,0.5515550789030182
2984,1380,46.24664879356568,140,4.6916890080428955,56,1.876675603217158,260,8.71313672922252,36,1.2064343163538873,140,4.6916890080428955,33,1.1058981233243967,17,0.5697050938337802,17,0.5697050938337802,18,0.6032171581769437,15,0.5026809651474531,7,0.23458445040214476,1,0.03351206434316354,25,0.8378016085790885,18,0.6032171581769437,2,0.06702412868632708,34,1.1394101876675604,13,0.435656836461126,1,0.03351206434316354,1,0.03351206434316354,0,0,1,0.03351206434316354,6,0.20107238605898123,9,0.30160857908847183,0,0,0,0,12,0.40214477211796246
6455,1783,27.621998450813322,134,2.0759101471727344,7,0.10844306738962045,376,5.824941905499613,124,1.9209914794732765,228,3.5321456235476374,3,0.046475600309837335,438,6.785437645236251,246,3.8109992254066616,36,0.557707203718048,1,0.015491866769945779,56,0.8675445391169636,13,0.2013942680092951,67,1.0379550735863672,53,0.8210689388071263,7,0.10844306738962045,9,0.139426800929512,24,0.3718048024786987,10,0.15491866769945778,5,0.07745933384972889,56,0.8675445391169636,354,5.484120836560805,11,0.17041053446940357,15,0.23237800154918667,29,0.4492641363284276,3,0.046475600309837335,36,0.557707203718048
202,72,35.64356435643565,8,3.9603960396039604,7,3.4653465346534653,14,6.930693069306931,6,2.9702970297029703,0,0,0,0,3,1.4851485148514851,0,0,3,1.4851485148514851,0,0,0,0,0,0,0,0,1,0.49504950495049505,1,0.49504950495049505,0,0,18,8.910891089108912,0,0,0,0,0,0,1,0.49504950495049505,1,0.49504950495049505,0,0,1,0.49504950495049505,1,0.49504950495049505,0,0
